Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retired Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retired Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local area (taluk, county)","Major area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL
China,Ningde nuclear power plant,4,宁德核电厂,,"1,089",operating,pressurized water reactor,CPR-1000,2016,,"September 29, 2010","March 16, 2016","March 29, 2016","July 21, 2016",,CGN Ninghe Investment CO LTD [46%]; Datang International Power Generation CO LTD [44%]; Fujian Funeng CO LTD [10%],中广核宁核投资有限公司[46%]; 大唐国际发电股份有限公司[44%]; 福建福能股份有限公司[10%],Fujian Ningde Nuclear Power CO LTD,福建宁德核电有限公司,,"1,018","2,905",27.100255,120.251499,Approximate,Ningde,Fuding,Taimushan Town,Fujian,Eastern Asia,Asia,L500358,G500985,https://gem.wiki/Ningde_nuclear_power_plant
China,Ningde nuclear power plant,5,宁德核电厂,,"1,150",pre-construction,pressurized water reactor,unknown,,,,,,,,CGN Ninghe Investment CO LTD [46%]; Datang International Power Generation CO LTD [44%]; Fujian Funeng CO LTD [10%],中广核宁核投资有限公司[46%]; 大唐国际发电股份有限公司[44%]; 福建福能股份有限公司[10%],Fujian Ningde Nuclear Power CO LTD,福建宁德核电有限公司,,,,27.100255,120.251499,Approximate,Ningde,Fuding,Taimushan Town,Fujian,Eastern Asia,Asia,L500358,G500986,https://gem.wiki/Ningde_nuclear_power_plant
China,Ningde nuclear power plant,6,宁德核电厂,,"1,150",pre-construction,pressurized water reactor,unknown,,,,,,,,CGN Ninghe Investment CO LTD [46%]; Datang International Power Generation CO LTD [44%]; Fujian Funeng CO LTD [10%],中广核宁核投资有限公司[46%]; 大唐国际发电股份有限公司[44%]; 福建福能股份有限公司[10%],Fujian Ningde Nuclear Power CO LTD,福建宁德核电有限公司,,,,27.100255,120.251499,Approximate,Ningde,Fuding,Taimushan Town,Fujian,Eastern Asia,Asia,L500358,G500987,https://gem.wiki/Ningde_nuclear_power_plant
China,Ningdu nuclear power plant,1,宁都核电厂,,125,shelved,unknown,unknown,,,,,,,,China National Nuclear Corporation [80%]; National Energy Investment Group CO LTD [20%],中国核工业集团有限公司[80%]; 国家能源投资集团有限责任公司[20%],CNNC New Energy CO LTD,中核新能源有限公司,,,,26.47275,116.008304,Approximate,Ganzhou,Ningdu,,Jiangxi,Eastern Asia,Asia,L500297,G500723,https://gem.wiki/Ningdu_nuclear_power_plant
China,Ningdu nuclear power plant,2,宁都核电厂,,125,shelved,unknown,unknown,,,,,,,,China National Nuclear Corporation [80%]; National Energy Investment Group CO LTD [20%],中国核工业集团有限公司[80%]; 国家能源投资集团有限责任公司[20%],CNNC New Energy CO LTD,中核新能源有限公司,,,,26.47275,116.008304,Approximate,Ganzhou,Ningdu,,Jiangxi,Eastern Asia,Asia,L500297,G500724,https://gem.wiki/Ningdu_nuclear_power_plant
Russia,Nizhny Novgorod nuclear power plant,1,,Nizhegorod,"1,255",pre-construction,pressurized water reactor,VVER-TOI,2035,,2031,,,,,Rosatom,,Rosenergoatom,,,,,55.73474,42.344301,Approximate,Monakovo,,,Nizhny Novgorod,Eastern Europe,Europe,L500324,G500841,https://gem.wiki/Nizhny_Novgorod_nuclear_power_plant
Russia,Nizhny Novgorod nuclear power plant,2,,Nizhegorod,"1,255",pre-construction,pressurized water reactor,VVER-TOI,2035,,2031,,,,,Rosatom,,Rosenergoatom,,,,,55.73474,42.344301,Approximate,Monakovo,,,Nizhny Novgorod,Eastern Europe,Europe,L500324,G500842,https://gem.wiki/Nizhny_Novgorod_nuclear_power_plant
Russia,Nizhny Novgorod nuclear power plant,3,,Nizhegorod,"1,255",announced,pressurized water reactor,VVER-TOI,,,,,,,,Rosatom,,Rosenergoatom,,,,,55.73474,42.344301,Approximate,Monakovo,,,Nizhny Novgorod,Eastern Europe,Europe,L500324,G500843,https://gem.wiki/Nizhny_Novgorod_nuclear_power_plant
Russia,Nizhny Novgorod nuclear power plant,4,,Nizhegorod,"1,255",announced,pressurized water reactor,VVER-TOI,,,,,,,,Rosatom,,Rosenergoatom,,,,,55.73474,42.344301,Approximate,Monakovo,,,Nizhny Novgorod,Eastern Europe,Europe,L500324,G500844,https://gem.wiki/Nizhny_Novgorod_nuclear_power_plant
France,Nogent nuclear power plant,1,,,"1,363",operating,pressurized water reactor,P4 REP 1300,1988,,"May 26, 1981","September 12, 1987","October 21, 1987","February 24, 1988",,Électricité De France,,Électricité De France,,"1,310","1,310","3,817",48.5171,3.5181,Exact,,Aube,,Grand Est,Western Europe,Europe,L500037,G500064,https://gem.wiki/Nogent_nuclear_power_plant
France,Nogent nuclear power plant,2,,,"1,363",operating,pressurized water reactor,P4 REP 1300,1989,,"January 1, 1982","October 4, 1988","December 14, 1988","May 1, 1989",,Électricité De France,,Électricité De France,,"1,310","1,310","3,817",48.5171,3.5181,Exact,,Aube,,Grand Est,Western Europe,Europe,L500037,G500065,https://gem.wiki/Nogent_nuclear_power_plant
United States,North Anna nuclear power plant,1,,,990,operating,pressurized water reactor,WH 3LP (DRYSUB),1978,,"February 19, 1971","April 5, 1978","April 17, 1978","June 6, 1978",,Virginia Electric Power CO,,Dominion Energy,,948,907,"2,940",38.0601,-77.7897,Exact,,Louisa County,,Virginia,Northern America,Americas,L500116,G500245,https://gem.wiki/North_Anna_nuclear_power_plant
United States,North Anna nuclear power plant,2,,,"1,011",operating,pressurized water reactor,WH 3LP (DRYSUB),1980,,"February 19, 1971","June 12, 1980","August 25, 1980","December 14, 1980",,Virginia Electric Power CO,,Dominion Energy,,944,907,"2,940",38.0601,-77.7897,Exact,,Louisa County,,Virginia,Northern America,Americas,L500116,G500244,https://gem.wiki/North_Anna_nuclear_power_plant
United States,North Anna nuclear power plant,3,,,"1,500",shelved,boiling water reactor,ESBWR,,,,,,,,Virginia Electric Power CO,,Dominion Energy,,,,,38.0601,-77.7897,Exact,,Louisa County,,Virginia,Northern America,Americas,L500116,G500660,https://gem.wiki/North_Anna_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,1-1,,,210,retired,pressurized water reactor,VVER V-210,1964,1988,"July 1, 1957","December 17, 1963","September 30, 1964","December 31, 1964","February 16, 1988",Ministry Of Medium Machine Building Of The USSR (Minsredmash),,Rosenergoatom,,197,197,760,51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500544,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,1-2,,,365,retired,pressurized water reactor,VVER V-365,1970,1990,"June 1, 1964","December 23, 1969","December 27, 1969","April 14, 1970","August 29, 1990",Ministry Of Medium Machine Building Of The USSR (Minsredmash),,Rosenergoatom,,336,336,"1,320",51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500498,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,1-3,,,417,retired,pressurized water reactor,VVER V-179,1972,2016,"July 1, 1967","December 22, 1971","December 27, 1971","June 29, 1972","December 25, 2016",Rosatom,,Rosenergoatom,,385,385,"1,375",51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500480,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,1-4,,,417,operating,pressurized water reactor,VVER V-179,1973,,"July 1, 1967","December 25, 1972","December 28, 1972","March 24, 1973",,Rosatom,,Rosenergoatom,,385,385,"1,375",51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500488,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,1-5,,,"1,000",operating,pressurized water reactor,VVER V-187,1981,,"March 1, 1974","April 30, 1980","May 31, 1980","February 20, 1981",,Rosatom,,Rosenergoatom,,950,950,"3,000",51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500210,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,2-1,,,"1,180",operating,pressurized water reactor,VVER V-392M,2017,,"June 24, 2008","May 20, 2016","August 5, 2016","February 27, 2017",,Rosatom,,Rosenergoatom,,"1,100","1,114","3,200",51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500162,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,2-2,,,"1,181",operating,pressurized water reactor,VVER V-392M,2019,,"July 12, 2009","March 22, 2019","May 1, 2019","October 31, 2019",,Rosatom,,Rosenergoatom,,"1,101","1,114","3,200",51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500161,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,2-3,,,"1,200",announced,pressurized water reactor,VVER-1200,,,,,,,,Rosatom,,Rosenergoatom,,,,,51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500671,https://gem.wiki/Novovoronezh_nuclear_power_plant
Russia,Novovoronezh nuclear power plant,2-4,,,"1,200",announced,pressurized water reactor,VVER-1200,,,,,,,,Rosatom,,Rosenergoatom,,,,,51.26677,39.215091,Exact,,Liskinsky District,,Voronezh Oblast,Eastern Europe,Europe,L500086,G500672,https://gem.wiki/Novovoronezh_nuclear_power_plant
Canada,Nuclear Power Demonstration (NPD) nuclear power plant,,,Rolphton NPD,25,retired,pressurized heavy water reactor,CANDU,1962,1987,"January 1, 1958","April 11, 1962","June 4, 1962","October 1, 1962","August 1, 1987",AECL,,Ontario Hydro,,22,17,92,46.1867,-77.6578,Exact,,Renfrew County,Eastern Ontario,Ontario,Northern America,Americas,L500253,G500601,https://gem.wiki/Nuclear_Power_Demonstration_(NPD)_nuclear_power_plant
Germany,Obrigheim nuclear power plant,,,KWO,357,retired,pressurized water reactor,unknown,1969,2005,"March 15, 1965","September 22, 1968","October 29, 1968","March 31, 1969","May 11, 2005",Kernkraftwerk Obrigheim GMBH,,EnBW Kraftwerke AG,,340,283,"1,050",49.3655,9.0779,Exact,,Neckar-Odenwald-Kreis,,Baden-Württemberg,Western Europe,Europe,L500209,G500508,https://gem.wiki/Obrigheim_nuclear_power_plant
United States,Oconee nuclear power plant,1,,,891,operating,pressurized water reactor,B&W LLP (DRYAMB),1973,,"November 6, 1967","April 19, 1973","May 6, 1973","July 15, 1973",,Duke Energy Corporation,,Duke Energy Corporation,,847,887,"2,568",34.7939,-82.8986,Exact,,Oconee County,,South Carolina,Northern America,Americas,L500152,G500348,https://gem.wiki/Oconee_nuclear_power_plant
United States,Oconee nuclear power plant,2,,,891,operating,pressurized water reactor,B&W LLP (DRYAMB),1974,,"November 6, 1967","November 11, 1973","December 5, 1973","September 9, 1974",,Duke Energy Corporation,,Duke Energy Corporation,,848,887,"2,568",34.7939,-82.8986,Exact,,Oconee County,,South Carolina,Northern America,Americas,L500152,G500349,https://gem.wiki/Oconee_nuclear_power_plant
United States,Oconee nuclear power plant,3,,,900,operating,pressurized water reactor,B&W LLP (DRYAMB),1974,,"November 6, 1967","September 5, 1974","September 18, 1974","December 16, 1974",,Duke Energy Corporation,,Duke Energy Corporation,,859,887,"2,568",34.7939,-82.8986,Exact,,Oconee County,,South Carolina,Northern America,Americas,L500152,G500347,https://gem.wiki/Oconee_nuclear_power_plant
Japan,Ohi nuclear power plant,1,,,"1,175",retired,pressurized water reactor,WH 4LP,1979,2018,"October 26, 1972","December 2, 1977","December 23, 1977","March 27, 1979","March 1, 2018",Kansai Electric Power CO,,Kansai Electric Power CO,,"1,120","1,120","3,423",35.5424,135.6544,Exact,,Ooi County,,,Eastern Asia,Asia,L500066,G500110,https://gem.wiki/Ohi_nuclear_power_plant
Japan,Ohi nuclear power plant,2,,,"1,175",retired,pressurized water reactor,WH 4LP,1979,2018,"December 8, 1972","September 14, 1978","October 11, 1978","December 5, 1979","March 1, 2018",Kansai Electric Power CO,,Kansai Electric Power CO,,"1,120","1,120","3,423",35.5424,135.6544,Exact,,Ooi County,,,Eastern Asia,Asia,L500066,G500111,https://gem.wiki/Ohi_nuclear_power_plant
Japan,Ohi nuclear power plant,3,,,"1,180",operating,pressurized water reactor,M (4-loop),1991,,"October 3, 1987","May 17, 1991","June 7, 1991","December 18, 1991",,Kansai Electric Power CO,,Kansai Electric Power CO,,"1,127","1,127","3,423",35.5424,135.6544,Exact,,Ooi County,,,Eastern Asia,Asia,L500066,G500112,https://gem.wiki/Ohi_nuclear_power_plant
Japan,Ohi nuclear power plant,4,,,"1,180",operating,pressurized water reactor,M (4-loop),1993,,"June 13, 1988","May 28, 1992","June 19, 1992","February 2, 1993",,Kansai Electric Power CO,,Kansai Electric Power CO,,"1,127","1,127","3,423",35.5424,135.6544,Exact,,Ooi County,,,Eastern Asia,Asia,L500066,G500113,https://gem.wiki/Ohi_nuclear_power_plant
Japan,Ohma nuclear power plant,,,,"1,383",construction,boiling water reactor,ABWR,2026,,"May 7, 2010",,,,,Electric Power Development CO LTD,,Electric Power Development CO LTD,,"1,328","1,328","3,926",41.5099,140.9131,Approximate,,Shimokita County,,,Eastern Asia,Asia,L500020,G500036,https://gem.wiki/Ohma_nuclear_power_plant
United Kingdom,Oldbury nuclear power plant,A1,,,230,retired,gas-cooled reactor,MAGNOX,1967,2012,"May 1, 1962","August 1, 1967","November 7, 1967","December 31, 1967","February 29, 2012",Nuclear Decommissioning Authority,,Magnox LTD,,217,300,730,51.6485,-2.5708,Exact,,South Gloucestershire,West of England,England,Northern Europe,Europe,L500377,G501041,https://gem.wiki/Oldbury_nuclear_power_plant
United Kingdom,Oldbury nuclear power plant,A2,,,230,retired,gas-cooled reactor,MAGNOX,1968,2011,"May 1, 1962","December 1, 1967","April 6, 1968","September 30, 1968","June 30, 2011",Nuclear Decommissioning Authority,,Magnox LTD,,217,300,660,51.6485,-2.5708,Exact,,South Gloucestershire,West of England,England,Northern Europe,Europe,L500377,G501042,https://gem.wiki/Oldbury_nuclear_power_plant
Finland,Olkiluoto nuclear power plant,1,,,920,operating,boiling water reactor,"AA-III, BWR-2500",1979,,"February 1, 1974","July 21, 1978","September 2, 1978","October 10, 1979",,Teollisuuden Voima OYJ,,Teollisuuden Voima OYJ,,890,660,"2,500",61.2371,21.4433,Exact,,Satakunta,South-Western Finland,,Northern Europe,Europe,L500004,G500355,https://gem.wiki/Olkiluoto_nuclear_power_plant
Finland,Olkiluoto nuclear power plant,2,,,920,operating,boiling water reactor,"AA-III, BWR-2500",1982,,"November 1, 1975","October 13, 1979","February 18, 1980","July 10, 1982",,Teollisuuden Voima OYJ,,Teollisuuden Voima OYJ,,890,660,"2,500",61.2371,21.4433,Exact,,Satakunta,South-Western Finland,,Northern Europe,Europe,L500004,G500356,https://gem.wiki/Olkiluoto_nuclear_power_plant
Finland,Olkiluoto nuclear power plant,3,,,"1,720",operating,pressurized water reactor,EPR,2022,,"August 12, 2005","December 21, 2021","March 12, 2022",,,Teollisuuden Voima OYJ,,Teollisuuden Voima OYJ,,"1,600","1,600","4,300",61.2356,21.4372,Exact,,Satakunta,South-Western Finland,,Northern Europe,Europe,L500004,G500006,https://gem.wiki/Olkiluoto_nuclear_power_plant
Japan,Onagawa nuclear power plant,1,,,524,retired,boiling water reactor,BWR-4,1984,2018,"July 8, 1980","October 18, 1983","November 18, 1983","June 1, 1984","December 21, 2018",Tohoku Electric Power CO INC,,Tohoku Electric Power CO INC,,498,498,"1,593",38.3987,141.5003,Exact,,Oshika County,,,Eastern Asia,Asia,L500157,G500437,https://gem.wiki/Onagawa_nuclear_power_plant
Japan,Onagawa nuclear power plant,2,,,825,mothballed,boiling water reactor,BWR-5,1995,,"April 12, 1991","November 2, 1994","December 23, 1994","July 28, 1995",,Tohoku Electric Power CO INC,,Tohoku Electric Power CO INC,,498,796,"2,436",38.3987,141.5003,Exact,,Oshika County,,,Eastern Asia,Asia,L500157,G500363,https://gem.wiki/Onagawa_nuclear_power_plant
Japan,Onagawa nuclear power plant,3,,,825,operating,boiling water reactor,BWR-5,2002,,"January 23, 1998","April 26, 2001","May 30, 2001","January 30, 2002",,Tohoku Electric Power CO INC,,Tohoku Electric Power CO INC,,796,796,"2,436",38.3987,141.5003,Exact,,Oshika County,,,Eastern Asia,Asia,L500157,G500364,https://gem.wiki/Onagawa_nuclear_power_plant
Sweden,Oskarshamn nuclear power plant,1,,,492,retired,boiling water reactor,AA-I,1972,2017,"August 1, 1966","December 12, 1970","August 19, 1971","February 6, 1972","June 19, 2017",Oskarshamns Kraftgrupp AB,,Oskarshamns Kraftgrupp AB,,473,440,"1,375",57.4166,16.67301,Exact,,Kalmar County,,,Northern Europe,Europe,L500025,G500472,https://gem.wiki/Oskarshamn_nuclear_power_plant
Sweden,Oskarshamn nuclear power plant,2,,,661,retired,boiling water reactor,AA-II,1975,2016,"September 1, 1969","March 6, 1974","October 2, 1974","January 1, 1975","December 22, 2016",Oskarshamns Kraftgrupp AB,,Oskarshamns Kraftgrupp AB,,638,580,"1,800",57.4166,16.67301,Exact,,Kalmar County,,,Northern Europe,Europe,L500025,G500405,https://gem.wiki/Oskarshamn_nuclear_power_plant
Sweden,Oskarshamn nuclear power plant,3,,,"1,450",operating,boiling water reactor,"AA-IV, BWR-3000",1985,,"May 1, 1980","December 29, 1984","March 3, 1985","August 15, 1985",,Oskarshamns Kraftgrupp AB,,Oskarshamns Kraftgrupp AB,,"1,400","1,050","3,900",57.4166,16.67301,Exact,,Kalmar County,,,Northern Europe,Europe,L500025,G500041,https://gem.wiki/Oskarshamn_nuclear_power_plant
United States,Oyster Creek nuclear power plant,,,,652,retired,boiling water reactor,BWR-2 (Mark 1),1969,2018,"December 15, 1964","May 3, 1969","September 23, 1969","December 1, 1969","September 17, 2018",Exelon Corporation,,Exelon Generation CO LLC,,619,650,"1,930",39.8144,-74.2058,Exact,,Ocean County,,New Jersey,Northern America,Americas,L500174,G500395,https://gem.wiki/Oyster_Creek_nuclear_power_plant
Hungary,Paks nuclear power plant,1,,,509,operating,pressurized water reactor,VVER V-213,1983,,"August 1, 1974","December 14, 1982","December 28, 1982","August 10, 1983",,MVM Hungarian Electricity LTD,Magyar Villamos Művek Zártkörűen működő Részvénytársaság,MVM Paks Nuclear Power Plant LTD,,479,408,"1,485",46.57763,18.85322,Exact,,Tolna,,,Eastern Europe,Europe,L500197,G500454,https://gem.wiki/Paks_nuclear_power_plant
Hungary,Paks nuclear power plant,2,,,506,operating,pressurized water reactor,VVER V-213,1984,,"August 1, 1974","August 26, 1984","September 6, 1984","November 14, 1984",,MVM Hungarian Electricity LTD,Magyar Villamos Művek Zártkörűen működő Részvénytársaság,MVM Paks Nuclear Power Plant LTD,,479,410,"1,485",46.57763,18.85322,Exact,,Tolna,,,Eastern Europe,Europe,L500197,G500455,https://gem.wiki/Paks_nuclear_power_plant
Hungary,Paks nuclear power plant,3,,,506,operating,pressurized water reactor,VVER V-213,1986,,"October 1, 1979","September 15, 1986","September 28, 1986","December 1, 1986",,MVM Hungarian Electricity LTD,Magyar Villamos Művek Zártkörűen működő Részvénytársaság,MVM Paks Nuclear Power Plant LTD,,479,410,"1,485",46.57763,18.85322,Exact,,Tolna,,,Eastern Europe,Europe,L500197,G500456,https://gem.wiki/Paks_nuclear_power_plant
